year,carrier,salida,llegada,dif
2013,UA,2022-06-01T10:00:00Z,2022-06-01T10:59:00Z,59
2013,DL,2022-06-01T11:00:00Z,2022-06-01T11:30:00Z,30
2013,EV,2022-06-01T11:00:00Z,2022-06-01T11:43:00Z,43
2013,MQ,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:38:00Z,38
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:46:00Z,46
2013,US,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,DL,2022-06-01T11:00:00Z,2022-06-01T11:20:00Z,20
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:47:00Z,47
2013,EV,2022-06-01T11:00:00Z,2022-06-01T11:50:00Z,50
2013,AA,2022-06-01T11:00:00Z,2022-06-01T11:40:00Z,40
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:50:00Z,50
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:05:00Z,5
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:55:00Z,55
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:51:00Z,51
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:45:00Z,45
2013,9E,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,US,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,US,2022-06-01T11:00:00Z,2022-06-01T11:55:00Z,55
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:59:00Z,59
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T11:00:00Z,2022-06-01T11:55:00Z,55
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,US,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:05:00Z,5
2013,WN,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,MQ,2022-06-01T12:00:00Z,2022-06-01T12:10:00Z,10
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:05:00Z,5
2013,MQ,2022-06-01T11:00:00Z,2022-06-01T11:30:00Z,30
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:04:00Z,4
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:00:00Z,0
2013,WN,2022-06-01T11:00:00Z,2022-06-01T11:55:00Z,55
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:05:00Z,5
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:09:00Z,9
2013,VX,2022-06-01T12:00:00Z,2022-06-01T12:15:00Z,15
2013,UA,2022-06-01T11:00:00Z,2022-06-01T11:19:00Z,19
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:15:00Z,15
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:15:00Z,15
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:15:00Z,15
2013,AS,2022-06-01T12:00:00Z,2022-06-01T12:20:00Z,20
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:15:00Z,15
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:20:00Z,20
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:20:00Z,20
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:20:00Z,20
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:25:00Z,25
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:24:00Z,24
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:14:00Z,14
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:29:00Z,29
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,VX,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:31:00Z,31
2013,WN,2022-06-01T12:00:00Z,2022-06-01T12:25:00Z,25
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:20:00Z,20
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:30:00Z,30
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:35:00Z,35
2013,WN,2022-06-01T12:00:00Z,2022-06-01T12:35:00Z,35
2013,VX,2022-06-01T12:00:00Z,2022-06-01T12:40:00Z,40
2013,9E,2022-06-01T12:00:00Z,2022-06-01T12:45:00Z,45
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:47:00Z,47
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:45:00Z,45
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:43:00Z,43
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:45:00Z,45
2013,WN,2022-06-01T12:00:00Z,2022-06-01T12:45:00Z,45
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:02:00Z,2
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:50:00Z,50
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:52:00Z,52
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:50:00Z,50
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,US,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:52:00Z,52
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:59:00Z,59
2013,AA,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,B6,2022-06-01T12:00:00Z,2022-06-01T12:52:00Z,52
2013,US,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,MQ,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,MQ,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:01:00Z,1
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:04:00Z,4
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,UA,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,DL,2022-06-01T12:00:00Z,2022-06-01T12:59:00Z,59
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,EV,2022-06-01T12:00:00Z,2022-06-01T12:56:00Z,56
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:05:00Z,5
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:07:00Z,7
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:05:00Z,5
2013,US,2022-06-01T12:00:00Z,2022-06-01T12:55:00Z,55
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,FL,2022-06-01T13:00:00Z,2022-06-01T13:10:00Z,10
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:00:00Z,0
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:20:00Z,20
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,US,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:15:00Z,15
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:10:00Z,10
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:20:00Z,20
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:20:00Z,20
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:08:00Z,8
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:25:00Z,25
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,US,2022-06-01T13:00:00Z,2022-06-01T13:25:00Z,25
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:25:00Z,25
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:29:00Z,29
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:29:00Z,29
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:25:00Z,25
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:27:00Z,27
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:29:00Z,29
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:20:00Z,20
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:40:00Z,40
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:40:00Z,40
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:35:00Z,35
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:36:00Z,36
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:35:00Z,35
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:34:00Z,34
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:40:00Z,40
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:41:00Z,41
2013,US,2022-06-01T13:00:00Z,2022-06-01T13:45:00Z,45
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:42:00Z,42
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:44:00Z,44
2013,EV,2022-06-01T13:00:00Z,2022-06-01T13:49:00Z,49
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:50:00Z,50
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:50:00Z,50
2013,9E,2022-06-01T13:00:00Z,2022-06-01T13:50:00Z,50
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:53:00Z,53
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T13:00:00Z,2022-06-01T13:53:00Z,53
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,US,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:55:00Z,55
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:53:00Z,53
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:01:00Z,1
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,US,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,AA,2022-06-01T13:00:00Z,2022-06-01T13:55:00Z,55
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:59:00Z,59
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:01:00Z,1
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:10:00Z,10
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:01:00Z,1
2013,VX,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:10:00Z,10
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,B6,2022-06-01T11:00:00Z,2022-06-01T11:08:00Z,8
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,VX,2022-06-01T14:00:00Z,2022-06-01T14:25:00Z,25
2013,WN,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,DL,2022-06-01T13:00:00Z,2022-06-01T13:25:00Z,25
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:35:00Z,35
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:33:00Z,33
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:40:00Z,40
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:40:00Z,40
2013,WN,2022-06-01T14:00:00Z,2022-06-01T14:40:00Z,40
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,WN,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,VX,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:55:00Z,55
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:44:00Z,44
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:34:00Z,34
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:55:00Z,55
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:55:00Z,55
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,US,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,HA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:08:00Z,8
2013,FL,2022-06-01T15:00:00Z,2022-06-01T15:03:00Z,3
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,MQ,2022-06-01T15:00:00Z,2022-06-01T15:05:00Z,5
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:13:00Z,13
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:17:00Z,17
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:25:00Z,25
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:20:00Z,20
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:14:00Z,14
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:25:00Z,25
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:25:00Z,25
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:34:00Z,34
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:35:00Z,35
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:38:00Z,38
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:35:00Z,35
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:40:00Z,40
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:28:00Z,28
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:44:00Z,44
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,US,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,MQ,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,US,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:05:00Z,5
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:49:00Z,49
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:10:00Z,10
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:03:00Z,3
2013,WN,2022-06-01T16:00:00Z,2022-06-01T16:10:00Z,10
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:17:00Z,17
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:10:00Z,10
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:20:00Z,20
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,YV,2022-06-01T16:00:00Z,2022-06-01T16:36:00Z,36
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,US,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,VX,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,WN,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,MQ,2022-06-01T13:00:00Z,2022-06-01T13:29:00Z,29
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:39:00Z,39
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:44:00Z,44
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,VX,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,WN,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:58:00Z,58
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:53:00Z,53
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:59:00Z,59
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,9E,2022-06-01T16:00:00Z,2022-06-01T16:59:00Z,59
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:03:00Z,3
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:08:00Z,8
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:10:00Z,10
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:09:00Z,9
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:09:00Z,9
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:10:00Z,10
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,9E,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:25:00Z,25
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:37:00Z,37
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:41:00Z,41
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:33:00Z,33
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:37:00Z,37
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:42:00Z,42
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:44:00Z,44
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:44:00Z,44
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:49:00Z,49
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
